79.5,1.609437912
79.65,1.458615023
79.8,1.335001067
79.95,1.223775432
80.1,1.16315081
80.25,1.064710737
80.4,0.955511445
80.55,0.875468737
80.7,0.78845736
80.85,0.693147181
81,0.641853886
81.15,0.530628251
81.3,0.470003629
