79.5,	1.609437912, 0.02
79.65,	1.458615023, 0.023255814
79.8,	1.335001067, 0.026315789
79.95,	1.223775432, 0.029411765
80.1,	1.16315081,	 0.03125
80.25,	1.064710737, 0.034482759
80.4,	0.955511445, 0.038461538
80.55,	0.875468737, 0.041666667
80.7,	0.78845736,  0.045454545
80.85,	0.693147181, 0.05
81,		0.641853886, 0.052631579
81.15,	0.530628251, 0.058823529
81.3,	0.470003629, 0.0625 

